,sim_scenario,n_plus,n_minus,n_target,pi_target,gamma_selection_name,estimator,type,kernel,x,x_name,p,distributions,method_name,MSE,count_sim,facet_blocks
2540,sim_par_8,250,250,300,0.25,one_over_p,ipr,U,laplacian,500,"n_source, n_target=300",5,Gaussian,ipr_U_one_over_p_laplacian,0.004601994194787127,100,"sim_par_8, pi_target = 0.25"
2541,sim_par_8,250,250,300,0.25,one_over_p,ipr,U,rbf,500,"n_source, n_target=300",5,Gaussian,ipr_U_one_over_p_rbf,0.004718447048367039,100,"sim_par_8, pi_target = 0.25"
2542,sim_par_8,250,250,300,0.25,one_over_p,ipr,V,laplacian,500,"n_source, n_target=300",5,Gaussian,ipr_V_one_over_p_laplacian,0.003564509628516092,100,"sim_par_8, pi_target = 0.25"
2543,sim_par_8,250,250,300,0.25,one_over_p,ipr,V,rbf,500,"n_source, n_target=300",5,Gaussian,ipr_V_one_over_p_rbf,0.0037684084720986336,100,"sim_par_8, pi_target = 0.25"
2544,sim_par_8,250,250,300,0.25,one_over_p,nrm,U,laplacian,500,"n_source, n_target=300",5,Gaussian,nrm_U_one_over_p_laplacian,0.010280421084332456,100,"sim_par_8, pi_target = 0.25"
2545,sim_par_8,250,250,300,0.25,one_over_p,nrm,U,rbf,500,"n_source, n_target=300",5,Gaussian,nrm_U_one_over_p_rbf,0.01118477911688505,100,"sim_par_8, pi_target = 0.25"
2546,sim_par_8,250,250,300,0.25,one_over_p,nrm,V,laplacian,500,"n_source, n_target=300",5,Gaussian,nrm_V_one_over_p_laplacian,0.022781319638090297,100,"sim_par_8, pi_target = 0.25"
2547,sim_par_8,250,250,300,0.25,one_over_p,nrm,V,rbf,500,"n_source, n_target=300",5,Gaussian,nrm_V_one_over_p_rbf,0.018163177077010276,100,"sim_par_8, pi_target = 0.25"
2576,sim_par_9,50,50,300,0.25,bootstrap_mse,ipr,U,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.007328972891171619,100,"sim_par_9, pi_target = 0.25"
2577,sim_par_9,50,50,300,0.25,bootstrap_mse,ipr,U,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_mse_rbf,0.008517168522852137,100,"sim_par_9, pi_target = 0.25"
2578,sim_par_9,50,50,300,0.25,bootstrap_mse,ipr,V,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.010179022030146796,100,"sim_par_9, pi_target = 0.25"
2579,sim_par_9,50,50,300,0.25,bootstrap_mse,ipr,V,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_mse_rbf,0.010014528336737896,100,"sim_par_9, pi_target = 0.25"
2580,sim_par_9,50,50,300,0.25,bootstrap_var,ipr,U,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_var_laplacian,0.007182180274214422,100,"sim_par_9, pi_target = 0.25"
2581,sim_par_9,50,50,300,0.25,bootstrap_var,ipr,U,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_var_rbf,0.007796033808790134,100,"sim_par_9, pi_target = 0.25"
2582,sim_par_9,50,50,300,0.25,bootstrap_var,ipr,V,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_var_laplacian,0.010223170380634902,100,"sim_par_9, pi_target = 0.25"
2583,sim_par_9,50,50,300,0.25,bootstrap_var,ipr,V,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_var_rbf,0.010149827664324347,100,"sim_par_9, pi_target = 0.25"
2584,sim_par_9,50,50,300,0.25,distance,ipr,U,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_U_distance_laplacian,0.007472015274350117,100,"sim_par_9, pi_target = 0.25"
2585,sim_par_9,50,50,300,0.25,distance,ipr,U,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_U_distance_rbf,0.007906314344836386,100,"sim_par_9, pi_target = 0.25"
2586,sim_par_9,50,50,300,0.25,distance,ipr,V,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_V_distance_laplacian,0.006462699191454646,100,"sim_par_9, pi_target = 0.25"
2587,sim_par_9,50,50,300,0.25,distance,ipr,V,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_V_distance_rbf,0.00662262597216044,100,"sim_par_9, pi_target = 0.25"
2588,sim_par_9,50,50,300,0.25,grid,ipr,U,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_U_grid_laplacian,0.006334711350005035,100,"sim_par_9, pi_target = 0.25"
2589,sim_par_9,50,50,300,0.25,grid,ipr,U,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_U_grid_rbf,0.006389163288546499,100,"sim_par_9, pi_target = 0.25"
2590,sim_par_9,50,50,300,0.25,grid,ipr,V,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_V_grid_laplacian,0.01011028371427843,100,"sim_par_9, pi_target = 0.25"
2591,sim_par_9,50,50,300,0.25,grid,ipr,V,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_V_grid_rbf,0.009990634847640421,100,"sim_par_9, pi_target = 0.25"
2592,sim_par_9,50,50,300,0.25,numerical,ipr,U,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_U_numerical_laplacian,0.006346484245116344,100,"sim_par_9, pi_target = 0.25"
2593,sim_par_9,50,50,300,0.25,numerical,ipr,U,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_U_numerical_rbf,0.006226195727218597,100,"sim_par_9, pi_target = 0.25"
2594,sim_par_9,50,50,300,0.25,numerical,ipr,V,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_V_numerical_laplacian,0.009216168833966754,100,"sim_par_9, pi_target = 0.25"
2595,sim_par_9,50,50,300,0.25,numerical,ipr,V,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_V_numerical_rbf,0.008803817505385982,100,"sim_par_9, pi_target = 0.25"
2596,sim_par_9,50,50,300,0.25,one_over_p,ipr,U,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_U_one_over_p_laplacian,0.006731508708068208,100,"sim_par_9, pi_target = 0.25"
2597,sim_par_9,50,50,300,0.25,one_over_p,ipr,U,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_U_one_over_p_rbf,0.00712413549671593,100,"sim_par_9, pi_target = 0.25"
2598,sim_par_9,50,50,300,0.25,one_over_p,ipr,V,laplacian,100,"n_source, n_target=300",5,Gaussian,ipr_V_one_over_p_laplacian,0.006620175841843609,100,"sim_par_9, pi_target = 0.25"
2599,sim_par_9,50,50,300,0.25,one_over_p,ipr,V,rbf,100,"n_source, n_target=300",5,Gaussian,ipr_V_one_over_p_rbf,0.006525346581574919,100,"sim_par_9, pi_target = 0.25"
2600,sim_par_9,50,50,300,0.25,one_over_p,nrm,U,laplacian,100,"n_source, n_target=300",5,Gaussian,nrm_U_one_over_p_laplacian,0.009399145005016861,100,"sim_par_9, pi_target = 0.25"
2601,sim_par_9,50,50,300,0.25,one_over_p,nrm,U,rbf,100,"n_source, n_target=300",5,Gaussian,nrm_U_one_over_p_rbf,0.01080159923909163,100,"sim_par_9, pi_target = 0.25"
2602,sim_par_9,50,50,300,0.25,one_over_p,nrm,V,laplacian,100,"n_source, n_target=300",5,Gaussian,nrm_V_one_over_p_laplacian,0.020634683027498064,100,"sim_par_9, pi_target = 0.25"
2603,sim_par_9,50,50,300,0.25,one_over_p,nrm,V,rbf,100,"n_source, n_target=300",5,Gaussian,nrm_V_one_over_p_rbf,0.018974579316168354,100,"sim_par_9, pi_target = 0.25"
2632,sim_par_9,100,100,300,0.25,bootstrap_mse,ipr,U,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.004820791440085096,100,"sim_par_9, pi_target = 0.25"
2633,sim_par_9,100,100,300,0.25,bootstrap_mse,ipr,U,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_mse_rbf,0.005237376982066876,100,"sim_par_9, pi_target = 0.25"
2634,sim_par_9,100,100,300,0.25,bootstrap_mse,ipr,V,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.005985276592871196,100,"sim_par_9, pi_target = 0.25"
2635,sim_par_9,100,100,300,0.25,bootstrap_mse,ipr,V,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_mse_rbf,0.006492169401258356,100,"sim_par_9, pi_target = 0.25"
2636,sim_par_9,100,100,300,0.25,bootstrap_var,ipr,U,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_var_laplacian,0.00481237095904106,100,"sim_par_9, pi_target = 0.25"
2637,sim_par_9,100,100,300,0.25,bootstrap_var,ipr,U,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_var_rbf,0.004967409300325818,100,"sim_par_9, pi_target = 0.25"
2638,sim_par_9,100,100,300,0.25,bootstrap_var,ipr,V,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_var_laplacian,0.005558407851036653,100,"sim_par_9, pi_target = 0.25"
2639,sim_par_9,100,100,300,0.25,bootstrap_var,ipr,V,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_var_rbf,0.00573617210879335,100,"sim_par_9, pi_target = 0.25"
2640,sim_par_9,100,100,300,0.25,distance,ipr,U,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_U_distance_laplacian,0.004900723562684865,100,"sim_par_9, pi_target = 0.25"
2641,sim_par_9,100,100,300,0.25,distance,ipr,U,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_U_distance_rbf,0.005370294522987703,100,"sim_par_9, pi_target = 0.25"
2642,sim_par_9,100,100,300,0.25,distance,ipr,V,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_V_distance_laplacian,0.0048003473010399585,100,"sim_par_9, pi_target = 0.25"
2643,sim_par_9,100,100,300,0.25,distance,ipr,V,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_V_distance_rbf,0.005143197244354521,100,"sim_par_9, pi_target = 0.25"
2644,sim_par_9,100,100,300,0.25,grid,ipr,U,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_U_grid_laplacian,0.004560695425336005,100,"sim_par_9, pi_target = 0.25"
2645,sim_par_9,100,100,300,0.25,grid,ipr,U,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_U_grid_rbf,0.004674729644215243,100,"sim_par_9, pi_target = 0.25"
2646,sim_par_9,100,100,300,0.25,grid,ipr,V,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_V_grid_laplacian,0.005558407851036653,100,"sim_par_9, pi_target = 0.25"
2647,sim_par_9,100,100,300,0.25,grid,ipr,V,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_V_grid_rbf,0.005522464213485196,100,"sim_par_9, pi_target = 0.25"
2648,sim_par_9,100,100,300,0.25,numerical,ipr,U,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_U_numerical_laplacian,0.004553057983568861,100,"sim_par_9, pi_target = 0.25"
2649,sim_par_9,100,100,300,0.25,numerical,ipr,U,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_U_numerical_rbf,0.004669320878012638,100,"sim_par_9, pi_target = 0.25"
2650,sim_par_9,100,100,300,0.25,numerical,ipr,V,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_V_numerical_laplacian,0.005183954962320594,100,"sim_par_9, pi_target = 0.25"
2651,sim_par_9,100,100,300,0.25,numerical,ipr,V,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_V_numerical_rbf,0.004862247249643022,100,"sim_par_9, pi_target = 0.25"
2652,sim_par_9,100,100,300,0.25,one_over_p,ipr,U,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_U_one_over_p_laplacian,0.00452573505279101,100,"sim_par_9, pi_target = 0.25"
2653,sim_par_9,100,100,300,0.25,one_over_p,ipr,U,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_U_one_over_p_rbf,0.0045410771675914174,100,"sim_par_9, pi_target = 0.25"
2654,sim_par_9,100,100,300,0.25,one_over_p,ipr,V,laplacian,200,"n_source, n_target=300",5,Gaussian,ipr_V_one_over_p_laplacian,0.004455314065692166,100,"sim_par_9, pi_target = 0.25"
2655,sim_par_9,100,100,300,0.25,one_over_p,ipr,V,rbf,200,"n_source, n_target=300",5,Gaussian,ipr_V_one_over_p_rbf,0.004345205093363475,100,"sim_par_9, pi_target = 0.25"
2656,sim_par_9,100,100,300,0.25,one_over_p,nrm,U,laplacian,200,"n_source, n_target=300",5,Gaussian,nrm_U_one_over_p_laplacian,0.005109294556135632,100,"sim_par_9, pi_target = 0.25"
2657,sim_par_9,100,100,300,0.25,one_over_p,nrm,U,rbf,200,"n_source, n_target=300",5,Gaussian,nrm_U_one_over_p_rbf,0.005749459155712741,100,"sim_par_9, pi_target = 0.25"
2658,sim_par_9,100,100,300,0.25,one_over_p,nrm,V,laplacian,200,"n_source, n_target=300",5,Gaussian,nrm_V_one_over_p_laplacian,0.010660851875485235,100,"sim_par_9, pi_target = 0.25"
2659,sim_par_9,100,100,300,0.25,one_over_p,nrm,V,rbf,200,"n_source, n_target=300",5,Gaussian,nrm_V_one_over_p_rbf,0.009684371609452095,100,"sim_par_9, pi_target = 0.25"
2688,sim_par_9,150,150,300,0.25,bootstrap_mse,ipr,U,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.0036183365616067028,100,"sim_par_9, pi_target = 0.25"
2689,sim_par_9,150,150,300,0.25,bootstrap_mse,ipr,U,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_mse_rbf,0.00373016103216548,100,"sim_par_9, pi_target = 0.25"
2690,sim_par_9,150,150,300,0.25,bootstrap_mse,ipr,V,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.004431219291950255,100,"sim_par_9, pi_target = 0.25"
2691,sim_par_9,150,150,300,0.25,bootstrap_mse,ipr,V,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_mse_rbf,0.004357862264313489,100,"sim_par_9, pi_target = 0.25"
2692,sim_par_9,150,150,300,0.25,bootstrap_var,ipr,U,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_var_laplacian,0.0036281722648896352,100,"sim_par_9, pi_target = 0.25"
2693,sim_par_9,150,150,300,0.25,bootstrap_var,ipr,U,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_var_rbf,0.0038065523553738444,100,"sim_par_9, pi_target = 0.25"
2694,sim_par_9,150,150,300,0.25,bootstrap_var,ipr,V,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_var_laplacian,0.004282413016893849,100,"sim_par_9, pi_target = 0.25"
2695,sim_par_9,150,150,300,0.25,bootstrap_var,ipr,V,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_var_rbf,0.004367636963745767,100,"sim_par_9, pi_target = 0.25"
2696,sim_par_9,150,150,300,0.25,distance,ipr,U,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_U_distance_laplacian,0.0039324453788659244,100,"sim_par_9, pi_target = 0.25"
2697,sim_par_9,150,150,300,0.25,distance,ipr,U,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_U_distance_rbf,0.003986126920685818,100,"sim_par_9, pi_target = 0.25"
2698,sim_par_9,150,150,300,0.25,distance,ipr,V,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_V_distance_laplacian,0.0038634842198155624,100,"sim_par_9, pi_target = 0.25"
2699,sim_par_9,150,150,300,0.25,distance,ipr,V,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_V_distance_rbf,0.004049994285146883,100,"sim_par_9, pi_target = 0.25"
2700,sim_par_9,150,150,300,0.25,grid,ipr,U,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_U_grid_laplacian,0.003615584989703308,100,"sim_par_9, pi_target = 0.25"
2701,sim_par_9,150,150,300,0.25,grid,ipr,U,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_U_grid_rbf,0.0036006024162412885,100,"sim_par_9, pi_target = 0.25"
2702,sim_par_9,150,150,300,0.25,grid,ipr,V,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_V_grid_laplacian,0.004291635533185312,100,"sim_par_9, pi_target = 0.25"
2703,sim_par_9,150,150,300,0.25,grid,ipr,V,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_V_grid_rbf,0.004104907366628521,100,"sim_par_9, pi_target = 0.25"
2704,sim_par_9,150,150,300,0.25,numerical,ipr,U,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_U_numerical_laplacian,0.0035683275914573315,100,"sim_par_9, pi_target = 0.25"
2705,sim_par_9,150,150,300,0.25,numerical,ipr,U,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_U_numerical_rbf,0.0035862162791743916,100,"sim_par_9, pi_target = 0.25"
2706,sim_par_9,150,150,300,0.25,numerical,ipr,V,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_V_numerical_laplacian,0.004110666578815235,100,"sim_par_9, pi_target = 0.25"
2707,sim_par_9,150,150,300,0.25,numerical,ipr,V,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_V_numerical_rbf,0.003883707002275237,100,"sim_par_9, pi_target = 0.25"
2708,sim_par_9,150,150,300,0.25,one_over_p,ipr,U,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_U_one_over_p_laplacian,0.003502444431687905,100,"sim_par_9, pi_target = 0.25"
2709,sim_par_9,150,150,300,0.25,one_over_p,ipr,U,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_U_one_over_p_rbf,0.00350446239167774,100,"sim_par_9, pi_target = 0.25"
2710,sim_par_9,150,150,300,0.25,one_over_p,ipr,V,laplacian,300,"n_source, n_target=300",5,Gaussian,ipr_V_one_over_p_laplacian,0.003611450941331135,100,"sim_par_9, pi_target = 0.25"
2711,sim_par_9,150,150,300,0.25,one_over_p,ipr,V,rbf,300,"n_source, n_target=300",5,Gaussian,ipr_V_one_over_p_rbf,0.0035551107584309693,100,"sim_par_9, pi_target = 0.25"
2712,sim_par_9,150,150,300,0.25,one_over_p,nrm,U,laplacian,300,"n_source, n_target=300",5,Gaussian,nrm_U_one_over_p_laplacian,0.0035134421875733872,100,"sim_par_9, pi_target = 0.25"
2713,sim_par_9,150,150,300,0.25,one_over_p,nrm,U,rbf,300,"n_source, n_target=300",5,Gaussian,nrm_U_one_over_p_rbf,0.0039126071835781364,100,"sim_par_9, pi_target = 0.25"
2714,sim_par_9,150,150,300,0.25,one_over_p,nrm,V,laplacian,300,"n_source, n_target=300",5,Gaussian,nrm_V_one_over_p_laplacian,0.007913246825972784,100,"sim_par_9, pi_target = 0.25"
2715,sim_par_9,150,150,300,0.25,one_over_p,nrm,V,rbf,300,"n_source, n_target=300",5,Gaussian,nrm_V_one_over_p_rbf,0.007248545353011507,100,"sim_par_9, pi_target = 0.25"
2744,sim_par_9,200,200,300,0.25,bootstrap_mse,ipr,U,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.003219885746873213,100,"sim_par_9, pi_target = 0.25"
2745,sim_par_9,200,200,300,0.25,bootstrap_mse,ipr,U,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_mse_rbf,0.003032949404870711,100,"sim_par_9, pi_target = 0.25"
2746,sim_par_9,200,200,300,0.25,bootstrap_mse,ipr,V,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.0038439344499723448,100,"sim_par_9, pi_target = 0.25"
2747,sim_par_9,200,200,300,0.25,bootstrap_mse,ipr,V,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_mse_rbf,0.003517560286429948,100,"sim_par_9, pi_target = 0.25"
2748,sim_par_9,200,200,300,0.25,bootstrap_var,ipr,U,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_var_laplacian,0.00331162878307692,100,"sim_par_9, pi_target = 0.25"
2749,sim_par_9,200,200,300,0.25,bootstrap_var,ipr,U,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_var_rbf,0.0034662574843481553,100,"sim_par_9, pi_target = 0.25"
2750,sim_par_9,200,200,300,0.25,bootstrap_var,ipr,V,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_var_laplacian,0.0037469632843942923,100,"sim_par_9, pi_target = 0.25"
2751,sim_par_9,200,200,300,0.25,bootstrap_var,ipr,V,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_var_rbf,0.003980087440810858,100,"sim_par_9, pi_target = 0.25"
2752,sim_par_9,200,200,300,0.25,distance,ipr,U,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_U_distance_laplacian,0.0034235719869734906,100,"sim_par_9, pi_target = 0.25"
2753,sim_par_9,200,200,300,0.25,distance,ipr,U,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_U_distance_rbf,0.003453723984252323,100,"sim_par_9, pi_target = 0.25"
2754,sim_par_9,200,200,300,0.25,distance,ipr,V,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_V_distance_laplacian,0.0033789748797583797,100,"sim_par_9, pi_target = 0.25"
2755,sim_par_9,200,200,300,0.25,distance,ipr,V,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_V_distance_rbf,0.0034542907317734327,100,"sim_par_9, pi_target = 0.25"
2756,sim_par_9,200,200,300,0.25,grid,ipr,U,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_U_grid_laplacian,0.0031668446228258094,100,"sim_par_9, pi_target = 0.25"
2757,sim_par_9,200,200,300,0.25,grid,ipr,U,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_U_grid_rbf,0.0030985206538738036,100,"sim_par_9, pi_target = 0.25"
2758,sim_par_9,200,200,300,0.25,grid,ipr,V,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_V_grid_laplacian,0.0037776429049567245,100,"sim_par_9, pi_target = 0.25"
2759,sim_par_9,200,200,300,0.25,grid,ipr,V,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_V_grid_rbf,0.0034261279975441494,100,"sim_par_9, pi_target = 0.25"
2760,sim_par_9,200,200,300,0.25,numerical,ipr,U,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_U_numerical_laplacian,0.00317373199590876,100,"sim_par_9, pi_target = 0.25"
2761,sim_par_9,200,200,300,0.25,numerical,ipr,U,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_U_numerical_rbf,0.0030906598391036676,100,"sim_par_9, pi_target = 0.25"
2762,sim_par_9,200,200,300,0.25,numerical,ipr,V,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_V_numerical_laplacian,0.00361908873516595,100,"sim_par_9, pi_target = 0.25"
2763,sim_par_9,200,200,300,0.25,numerical,ipr,V,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_V_numerical_rbf,0.0033723269303671927,100,"sim_par_9, pi_target = 0.25"
2764,sim_par_9,200,200,300,0.25,one_over_p,ipr,U,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_U_one_over_p_laplacian,0.003089321865333743,100,"sim_par_9, pi_target = 0.25"
2765,sim_par_9,200,200,300,0.25,one_over_p,ipr,U,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_U_one_over_p_rbf,0.003098417594795285,100,"sim_par_9, pi_target = 0.25"
2766,sim_par_9,200,200,300,0.25,one_over_p,ipr,V,laplacian,400,"n_source, n_target=300",5,Gaussian,ipr_V_one_over_p_laplacian,0.0032070179978245014,100,"sim_par_9, pi_target = 0.25"
2767,sim_par_9,200,200,300,0.25,one_over_p,ipr,V,rbf,400,"n_source, n_target=300",5,Gaussian,ipr_V_one_over_p_rbf,0.0031647691492570316,100,"sim_par_9, pi_target = 0.25"
2768,sim_par_9,200,200,300,0.25,one_over_p,nrm,U,laplacian,400,"n_source, n_target=300",5,Gaussian,nrm_U_one_over_p_laplacian,0.0030830239815270843,100,"sim_par_9, pi_target = 0.25"
2769,sim_par_9,200,200,300,0.25,one_over_p,nrm,U,rbf,400,"n_source, n_target=300",5,Gaussian,nrm_U_one_over_p_rbf,0.0032398233519378237,100,"sim_par_9, pi_target = 0.25"
2770,sim_par_9,200,200,300,0.25,one_over_p,nrm,V,laplacian,400,"n_source, n_target=300",5,Gaussian,nrm_V_one_over_p_laplacian,0.006689729969011321,100,"sim_par_9, pi_target = 0.25"
2771,sim_par_9,200,200,300,0.25,one_over_p,nrm,V,rbf,400,"n_source, n_target=300",5,Gaussian,nrm_V_one_over_p_rbf,0.0061001375848416415,100,"sim_par_9, pi_target = 0.25"
2800,sim_par_9,250,250,300,0.25,bootstrap_mse,ipr,U,laplacian,500,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_mse_laplacian,0.003017089983185692,100,"sim_par_9, pi_target = 0.25"
2801,sim_par_9,250,250,300,0.25,bootstrap_mse,ipr,U,rbf,500,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_mse_rbf,0.002891247843547235,100,"sim_par_9, pi_target = 0.25"
2802,sim_par_9,250,250,300,0.25,bootstrap_mse,ipr,V,laplacian,500,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_mse_laplacian,0.0034380232190986725,100,"sim_par_9, pi_target = 0.25"
2803,sim_par_9,250,250,300,0.25,bootstrap_mse,ipr,V,rbf,500,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_mse_rbf,0.003230757552742337,100,"sim_par_9, pi_target = 0.25"
2804,sim_par_9,250,250,300,0.25,bootstrap_var,ipr,U,laplacian,500,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_var_laplacian,0.0031259348436654976,100,"sim_par_9, pi_target = 0.25"
2805,sim_par_9,250,250,300,0.25,bootstrap_var,ipr,U,rbf,500,"n_source, n_target=300",5,Gaussian,ipr_U_bootstrap_var_rbf,0.0032078118647695646,100,"sim_par_9, pi_target = 0.25"
2806,sim_par_9,250,250,300,0.25,bootstrap_var,ipr,V,laplacian,500,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_var_laplacian,0.0032974606406637897,100,"sim_par_9, pi_target = 0.25"
2807,sim_par_9,250,250,300,0.25,bootstrap_var,ipr,V,rbf,500,"n_source, n_target=300",5,Gaussian,ipr_V_bootstrap_var_rbf,0.0035315440131827164,100,"sim_par_9, pi_target = 0.25"
2808,sim_par_9,250,250,300,0.25,distance,ipr,U,laplacian,500,"n_source, n_target=300",5,Gaussian,ipr_U_distance_laplacian,0.003110878001397576,100,"sim_par_9, pi_target = 0.25"
2809,sim_par_9,250,250,300,0.25,distance,ipr,U,rbf,500,"n_source, n_target=300",5,Gaussian,ipr_U_distance_rbf,0.0032531348082245155,100,"sim_par_9, pi_target = 0.25"
2810,sim_par_9,250,250,300,0.25,distance,ipr,V,laplacian,500,"n_source, n_target=300",5,Gaussian,ipr_V_distance_laplacian,0.0030282512837370612,100,"sim_par_9, pi_target = 0.25"
2811,sim_par_9,250,250,300,0.25,distance,ipr,V,rbf,500,"n_source, n_target=300",5,Gaussian,ipr_V_distance_rbf,0.003098778094134391,100,"sim_par_9, pi_target = 0.25"
2812,sim_par_9,250,250,300,0.25,grid,ipr,U,laplacian,500,"n_source, n_target=300",5,Gaussian,ipr_U_grid_laplacian,0.00294574683238473,100,"sim_par_9, pi_target = 0.25"
2813,sim_par_9,250,250,300,0.25,grid,ipr,U,rbf,500,"n_source, n_target=300",5,Gaussian,ipr_U_grid_rbf,0.0028714678983982234,100,"sim_par_9, pi_target = 0.25"
