,sim_scenario,n_plus,n_minus,n_target,pi_target,gamma_selection_name,estimator,type,kernel,x,x_name,p,distributions,method_name,MSE,facet_blocks
1044,sim_par_6,150,150,300,0.25,one_over_p,nrm,U,rbf,300,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.0039126071835781364,"p = 5, sim_par_6, pi_target = 0.25"
1047,sim_par_6,150,150,300,0.25,one_over_p,nrm,V,rbf,300,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.007248545353011507,"p = 5, sim_par_6, pi_target = 0.25"
1092,sim_par_6,200,200,400,0.25,bootstrap_mse,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.0018610535015258776,"p = 5, sim_par_6, pi_target = 0.25"
1095,sim_par_6,200,200,400,0.25,bootstrap_mse,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.002073797065478393,"p = 5, sim_par_6, pi_target = 0.25"
1098,sim_par_6,200,200,400,0.25,bootstrap_var,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.0022971402089214986,"p = 5, sim_par_6, pi_target = 0.25"
1101,sim_par_6,200,200,400,0.25,bootstrap_var,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.002788176394809008,"p = 5, sim_par_6, pi_target = 0.25"
1104,sim_par_6,200,200,400,0.25,distance,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.002259274488546339,"p = 5, sim_par_6, pi_target = 0.25"
1107,sim_par_6,200,200,400,0.25,distance,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.00232847744039053,"p = 5, sim_par_6, pi_target = 0.25"
1110,sim_par_6,200,200,400,0.25,grid,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.0019593163644434555,"p = 5, sim_par_6, pi_target = 0.25"
1113,sim_par_6,200,200,400,0.25,grid,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.002127119030144452,"p = 5, sim_par_6, pi_target = 0.25"
1116,sim_par_6,200,200,400,0.25,numerical,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.0019653088039511104,"p = 5, sim_par_6, pi_target = 0.25"
1119,sim_par_6,200,200,400,0.25,numerical,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.0019922287066248628,"p = 5, sim_par_6, pi_target = 0.25"
1122,sim_par_6,200,200,400,0.25,one_over_p,ipr,U,rbf,400,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.0020189936903492324,"p = 5, sim_par_6, pi_target = 0.25"
1125,sim_par_6,200,200,400,0.25,one_over_p,ipr,V,rbf,400,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.0020203493799891316,"p = 5, sim_par_6, pi_target = 0.25"
1128,sim_par_6,200,200,400,0.25,one_over_p,nrm,U,rbf,400,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.0023365682314726425,"p = 5, sim_par_6, pi_target = 0.25"
1131,sim_par_6,200,200,400,0.25,one_over_p,nrm,V,rbf,400,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.004012602348034698,"p = 5, sim_par_6, pi_target = 0.25"
1176,sim_par_6,250,250,500,0.25,bootstrap_mse,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_bootstrap_mse_rbf,0.0016382101316480123,"p = 5, sim_par_6, pi_target = 0.25"
1179,sim_par_6,250,250,500,0.25,bootstrap_mse,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_bootstrap_mse_rbf,0.0017747249727434024,"p = 5, sim_par_6, pi_target = 0.25"
1182,sim_par_6,250,250,500,0.25,bootstrap_var,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_bootstrap_var_rbf,0.0016215645947235376,"p = 5, sim_par_6, pi_target = 0.25"
1185,sim_par_6,250,250,500,0.25,bootstrap_var,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_bootstrap_var_rbf,0.0019671908718498655,"p = 5, sim_par_6, pi_target = 0.25"
1188,sim_par_6,250,250,500,0.25,distance,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_distance_rbf,0.0018599192622911415,"p = 5, sim_par_6, pi_target = 0.25"
1191,sim_par_6,250,250,500,0.25,distance,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_distance_rbf,0.0017330521841191781,"p = 5, sim_par_6, pi_target = 0.25"
1194,sim_par_6,250,250,500,0.25,grid,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_grid_rbf,0.0015515230467756298,"p = 5, sim_par_6, pi_target = 0.25"
1197,sim_par_6,250,250,500,0.25,grid,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_grid_rbf,0.0016080139457798593,"p = 5, sim_par_6, pi_target = 0.25"
1200,sim_par_6,250,250,500,0.25,numerical,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_numerical_rbf,0.0015478433065923267,"p = 5, sim_par_6, pi_target = 0.25"
1203,sim_par_6,250,250,500,0.25,numerical,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_numerical_rbf,0.0015525525753508343,"p = 5, sim_par_6, pi_target = 0.25"
1206,sim_par_6,250,250,500,0.25,one_over_p,ipr,U,rbf,500,n_target=n_source,5,Gaussian,ipr_U_one_over_p_rbf,0.0016941746956964873,"p = 5, sim_par_6, pi_target = 0.25"
1209,sim_par_6,250,250,500,0.25,one_over_p,ipr,V,rbf,500,n_target=n_source,5,Gaussian,ipr_V_one_over_p_rbf,0.00166604463400754,"p = 5, sim_par_6, pi_target = 0.25"
1212,sim_par_6,250,250,500,0.25,one_over_p,nrm,U,rbf,500,n_target=n_source,5,Gaussian,nrm_U_one_over_p_rbf,0.0021679991378461454,"p = 5, sim_par_6, pi_target = 0.25"
1215,sim_par_6,250,250,500,0.25,one_over_p,nrm,V,rbf,500,n_target=n_source,5,Gaussian,nrm_V_one_over_p_rbf,0.0030140582776395936,"p = 5, sim_par_6, pi_target = 0.25"
841,sim_par_6,50,50,100,0.25,bootstrap_mse,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_bootstrap_mse_rbf,0.004549549866317072,"p = 10, sim_par_6, pi_target = 0.25"
844,sim_par_6,50,50,100,0.25,bootstrap_mse,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_bootstrap_mse_rbf,0.003772489034371425,"p = 10, sim_par_6, pi_target = 0.25"
847,sim_par_6,50,50,100,0.25,bootstrap_var,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_bootstrap_var_rbf,0.004407643584410418,"p = 10, sim_par_6, pi_target = 0.25"
850,sim_par_6,50,50,100,0.25,bootstrap_var,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_bootstrap_var_rbf,0.0034223102050944627,"p = 10, sim_par_6, pi_target = 0.25"
853,sim_par_6,50,50,100,0.25,distance,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_distance_rbf,0.004901148744612056,"p = 10, sim_par_6, pi_target = 0.25"
856,sim_par_6,50,50,100,0.25,distance,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_distance_rbf,0.004210516029265739,"p = 10, sim_par_6, pi_target = 0.25"
859,sim_par_6,50,50,100,0.25,grid,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_grid_rbf,0.004075899517166394,"p = 10, sim_par_6, pi_target = 0.25"
862,sim_par_6,50,50,100,0.25,grid,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_grid_rbf,0.0036263719939288925,"p = 10, sim_par_6, pi_target = 0.25"
865,sim_par_6,50,50,100,0.25,numerical,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_numerical_rbf,0.004141845505264945,"p = 10, sim_par_6, pi_target = 0.25"
868,sim_par_6,50,50,100,0.25,numerical,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_numerical_rbf,0.008281004684650851,"p = 10, sim_par_6, pi_target = 0.25"
871,sim_par_6,50,50,100,0.25,one_over_p,ipr,U,rbf,100,n_target=n_source,10,Gaussian,ipr_U_one_over_p_rbf,0.004634610708675235,"p = 10, sim_par_6, pi_target = 0.25"
874,sim_par_6,50,50,100,0.25,one_over_p,ipr,V,rbf,100,n_target=n_source,10,Gaussian,ipr_V_one_over_p_rbf,0.0036039599448466674,"p = 10, sim_par_6, pi_target = 0.25"
877,sim_par_6,50,50,100,0.25,one_over_p,nrm,U,rbf,100,n_target=n_source,10,Gaussian,nrm_U_one_over_p_rbf,0.012501846170906307,"p = 10, sim_par_6, pi_target = 0.25"
880,sim_par_6,50,50,100,0.25,one_over_p,nrm,V,rbf,100,n_target=n_source,10,Gaussian,nrm_V_one_over_p_rbf,0.024301087933832757,"p = 10, sim_par_6, pi_target = 0.25"
925,sim_par_6,100,100,200,0.25,bootstrap_mse,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_bootstrap_mse_rbf,0.0035707447470184413,"p = 10, sim_par_6, pi_target = 0.25"
928,sim_par_6,100,100,200,0.25,bootstrap_mse,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_bootstrap_mse_rbf,0.0034884787332697008,"p = 10, sim_par_6, pi_target = 0.25"
931,sim_par_6,100,100,200,0.25,bootstrap_var,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_bootstrap_var_rbf,0.0038889840565068112,"p = 10, sim_par_6, pi_target = 0.25"
934,sim_par_6,100,100,200,0.25,bootstrap_var,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_bootstrap_var_rbf,0.0034120393738226533,"p = 10, sim_par_6, pi_target = 0.25"
937,sim_par_6,100,100,200,0.25,distance,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_distance_rbf,0.003718041246247117,"p = 10, sim_par_6, pi_target = 0.25"
940,sim_par_6,100,100,200,0.25,distance,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_distance_rbf,0.0032783045402832093,"p = 10, sim_par_6, pi_target = 0.25"
943,sim_par_6,100,100,200,0.25,grid,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_grid_rbf,0.003577469906734797,"p = 10, sim_par_6, pi_target = 0.25"
946,sim_par_6,100,100,200,0.25,grid,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_grid_rbf,0.003368114871166202,"p = 10, sim_par_6, pi_target = 0.25"
949,sim_par_6,100,100,200,0.25,numerical,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_numerical_rbf,0.0035874058897033254,"p = 10, sim_par_6, pi_target = 0.25"
952,sim_par_6,100,100,200,0.25,numerical,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_numerical_rbf,0.00473310871363894,"p = 10, sim_par_6, pi_target = 0.25"
955,sim_par_6,100,100,200,0.25,one_over_p,ipr,U,rbf,200,n_target=n_source,10,Gaussian,ipr_U_one_over_p_rbf,0.004048071023959295,"p = 10, sim_par_6, pi_target = 0.25"
958,sim_par_6,100,100,200,0.25,one_over_p,ipr,V,rbf,200,n_target=n_source,10,Gaussian,ipr_V_one_over_p_rbf,0.003404902822798131,"p = 10, sim_par_6, pi_target = 0.25"
961,sim_par_6,100,100,200,0.25,one_over_p,nrm,U,rbf,200,n_target=n_source,10,Gaussian,nrm_U_one_over_p_rbf,0.005801358006908349,"p = 10, sim_par_6, pi_target = 0.25"
964,sim_par_6,100,100,200,0.25,one_over_p,nrm,V,rbf,200,n_target=n_source,10,Gaussian,nrm_V_one_over_p_rbf,0.010087056634484875,"p = 10, sim_par_6, pi_target = 0.25"
1009,sim_par_6,150,150,300,0.25,bootstrap_mse,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_bootstrap_mse_rbf,0.001790470252830561,"p = 10, sim_par_6, pi_target = 0.25"
1012,sim_par_6,150,150,300,0.25,bootstrap_mse,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_bootstrap_mse_rbf,0.0017547845192339082,"p = 10, sim_par_6, pi_target = 0.25"
1015,sim_par_6,150,150,300,0.25,bootstrap_var,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_bootstrap_var_rbf,0.0018827775572729402,"p = 10, sim_par_6, pi_target = 0.25"
1018,sim_par_6,150,150,300,0.25,bootstrap_var,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_bootstrap_var_rbf,0.0016942320171975083,"p = 10, sim_par_6, pi_target = 0.25"
1021,sim_par_6,150,150,300,0.25,distance,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_distance_rbf,0.0018171265291925765,"p = 10, sim_par_6, pi_target = 0.25"
1024,sim_par_6,150,150,300,0.25,distance,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_distance_rbf,0.0019141313054075071,"p = 10, sim_par_6, pi_target = 0.25"
1027,sim_par_6,150,150,300,0.25,grid,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_grid_rbf,0.0017478266510754447,"p = 10, sim_par_6, pi_target = 0.25"
1030,sim_par_6,150,150,300,0.25,grid,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_grid_rbf,0.0016921186132164067,"p = 10, sim_par_6, pi_target = 0.25"
1033,sim_par_6,150,150,300,0.25,numerical,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_numerical_rbf,0.0017338274955319853,"p = 10, sim_par_6, pi_target = 0.25"
1036,sim_par_6,150,150,300,0.25,numerical,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_numerical_rbf,0.0021837193192169022,"p = 10, sim_par_6, pi_target = 0.25"
1039,sim_par_6,150,150,300,0.25,one_over_p,ipr,U,rbf,300,n_target=n_source,10,Gaussian,ipr_U_one_over_p_rbf,0.00190918428923387,"p = 10, sim_par_6, pi_target = 0.25"
1042,sim_par_6,150,150,300,0.25,one_over_p,ipr,V,rbf,300,n_target=n_source,10,Gaussian,ipr_V_one_over_p_rbf,0.001752082065677346,"p = 10, sim_par_6, pi_target = 0.25"
1045,sim_par_6,150,150,300,0.25,one_over_p,nrm,U,rbf,300,n_target=n_source,10,Gaussian,nrm_U_one_over_p_rbf,0.0026310402892367486,"p = 10, sim_par_6, pi_target = 0.25"
1048,sim_par_6,150,150,300,0.25,one_over_p,nrm,V,rbf,300,n_target=n_source,10,Gaussian,nrm_V_one_over_p_rbf,0.005591054161406751,"p = 10, sim_par_6, pi_target = 0.25"
1093,sim_par_6,200,200,400,0.25,bootstrap_mse,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_bootstrap_mse_rbf,0.001060093628048629,"p = 10, sim_par_6, pi_target = 0.25"
1096,sim_par_6,200,200,400,0.25,bootstrap_mse,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_bootstrap_mse_rbf,0.0010130305654624165,"p = 10, sim_par_6, pi_target = 0.25"
1099,sim_par_6,200,200,400,0.25,bootstrap_var,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_bootstrap_var_rbf,0.0010328062429866725,"p = 10, sim_par_6, pi_target = 0.25"
1102,sim_par_6,200,200,400,0.25,bootstrap_var,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_bootstrap_var_rbf,0.0010319272174712513,"p = 10, sim_par_6, pi_target = 0.25"
1105,sim_par_6,200,200,400,0.25,distance,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_distance_rbf,0.001167452286847957,"p = 10, sim_par_6, pi_target = 0.25"
1108,sim_par_6,200,200,400,0.25,distance,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_distance_rbf,0.0011946556653931776,"p = 10, sim_par_6, pi_target = 0.25"
1111,sim_par_6,200,200,400,0.25,grid,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_grid_rbf,0.0010754895083101295,"p = 10, sim_par_6, pi_target = 0.25"
1114,sim_par_6,200,200,400,0.25,grid,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_grid_rbf,0.0010073393895746376,"p = 10, sim_par_6, pi_target = 0.25"
1117,sim_par_6,200,200,400,0.25,numerical,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_numerical_rbf,0.0010638061516029128,"p = 10, sim_par_6, pi_target = 0.25"
1120,sim_par_6,200,200,400,0.25,numerical,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_numerical_rbf,0.0010488076415183902,"p = 10, sim_par_6, pi_target = 0.25"
1123,sim_par_6,200,200,400,0.25,one_over_p,ipr,U,rbf,400,n_target=n_source,10,Gaussian,ipr_U_one_over_p_rbf,0.0011421065038629762,"p = 10, sim_par_6, pi_target = 0.25"
1126,sim_par_6,200,200,400,0.25,one_over_p,ipr,V,rbf,400,n_target=n_source,10,Gaussian,ipr_V_one_over_p_rbf,0.0010441037217567793,"p = 10, sim_par_6, pi_target = 0.25"
1129,sim_par_6,200,200,400,0.25,one_over_p,nrm,U,rbf,400,n_target=n_source,10,Gaussian,nrm_U_one_over_p_rbf,0.001494034716417183,"p = 10, sim_par_6, pi_target = 0.25"
1132,sim_par_6,200,200,400,0.25,one_over_p,nrm,V,rbf,400,n_target=n_source,10,Gaussian,nrm_V_one_over_p_rbf,0.0031827879642225285,"p = 10, sim_par_6, pi_target = 0.25"
1177,sim_par_6,250,250,500,0.25,bootstrap_mse,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_bootstrap_mse_rbf,0.0008806942261715777,"p = 10, sim_par_6, pi_target = 0.25"
1180,sim_par_6,250,250,500,0.25,bootstrap_mse,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_bootstrap_mse_rbf,0.0008785846021443056,"p = 10, sim_par_6, pi_target = 0.25"
1183,sim_par_6,250,250,500,0.25,bootstrap_var,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_bootstrap_var_rbf,0.0009782308991401634,"p = 10, sim_par_6, pi_target = 0.25"
1186,sim_par_6,250,250,500,0.25,bootstrap_var,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_bootstrap_var_rbf,0.0009055204574045829,"p = 10, sim_par_6, pi_target = 0.25"
1189,sim_par_6,250,250,500,0.25,distance,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_distance_rbf,0.0010386372237599709,"p = 10, sim_par_6, pi_target = 0.25"
1192,sim_par_6,250,250,500,0.25,distance,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_distance_rbf,0.0010352890757967567,"p = 10, sim_par_6, pi_target = 0.25"
1195,sim_par_6,250,250,500,0.25,grid,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_grid_rbf,0.0008837686953545769,"p = 10, sim_par_6, pi_target = 0.25"
1198,sim_par_6,250,250,500,0.25,grid,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_grid_rbf,0.0008464577457666571,"p = 10, sim_par_6, pi_target = 0.25"
1201,sim_par_6,250,250,500,0.25,numerical,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_numerical_rbf,0.000887510227513562,"p = 10, sim_par_6, pi_target = 0.25"
1204,sim_par_6,250,250,500,0.25,numerical,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_numerical_rbf,0.0008546192879759918,"p = 10, sim_par_6, pi_target = 0.25"
1207,sim_par_6,250,250,500,0.25,one_over_p,ipr,U,rbf,500,n_target=n_source,10,Gaussian,ipr_U_one_over_p_rbf,0.0009271728810782355,"p = 10, sim_par_6, pi_target = 0.25"
1210,sim_par_6,250,250,500,0.25,one_over_p,ipr,V,rbf,500,n_target=n_source,10,Gaussian,ipr_V_one_over_p_rbf,0.0008830068233472287,"p = 10, sim_par_6, pi_target = 0.25"
1213,sim_par_6,250,250,500,0.25,one_over_p,nrm,U,rbf,500,n_target=n_source,10,Gaussian,nrm_U_one_over_p_rbf,0.0011399819405415192,"p = 10, sim_par_6, pi_target = 0.25"
1216,sim_par_6,250,250,500,0.25,one_over_p,nrm,V,rbf,500,n_target=n_source,10,Gaussian,nrm_V_one_over_p_rbf,0.0023261133020109764,"p = 10, sim_par_6, pi_target = 0.25"
842,sim_par_6,50,50,100,0.25,bootstrap_mse,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_bootstrap_mse_rbf,0.002955923591593613,"p = 20, sim_par_6, pi_target = 0.25"
845,sim_par_6,50,50,100,0.25,bootstrap_mse,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_bootstrap_mse_rbf,0.002687707981351042,"p = 20, sim_par_6, pi_target = 0.25"
848,sim_par_6,50,50,100,0.25,bootstrap_var,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_bootstrap_var_rbf,0.00268761646985219,"p = 20, sim_par_6, pi_target = 0.25"
851,sim_par_6,50,50,100,0.25,bootstrap_var,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_bootstrap_var_rbf,0.002622602641870135,"p = 20, sim_par_6, pi_target = 0.25"
854,sim_par_6,50,50,100,0.25,distance,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_distance_rbf,0.003219090484543112,"p = 20, sim_par_6, pi_target = 0.25"
857,sim_par_6,50,50,100,0.25,distance,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_distance_rbf,0.003172844600033587,"p = 20, sim_par_6, pi_target = 0.25"
860,sim_par_6,50,50,100,0.25,grid,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_grid_rbf,0.0026970648157348034,"p = 20, sim_par_6, pi_target = 0.25"
863,sim_par_6,50,50,100,0.25,grid,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_grid_rbf,0.002622602641870135,"p = 20, sim_par_6, pi_target = 0.25"
866,sim_par_6,50,50,100,0.25,numerical,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_numerical_rbf,0.00268095087046012,"p = 20, sim_par_6, pi_target = 0.25"
869,sim_par_6,50,50,100,0.25,numerical,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_numerical_rbf,0.011856715897932623,"p = 20, sim_par_6, pi_target = 0.25"
872,sim_par_6,50,50,100,0.25,one_over_p,ipr,U,rbf,100,n_target=n_source,20,Gaussian,ipr_U_one_over_p_rbf,0.002818949717329353,"p = 20, sim_par_6, pi_target = 0.25"
875,sim_par_6,50,50,100,0.25,one_over_p,ipr,V,rbf,100,n_target=n_source,20,Gaussian,ipr_V_one_over_p_rbf,0.0033741419747155164,"p = 20, sim_par_6, pi_target = 0.25"
878,sim_par_6,50,50,100,0.25,one_over_p,nrm,U,rbf,100,n_target=n_source,20,Gaussian,nrm_U_one_over_p_rbf,0.004331372101089983,"p = 20, sim_par_6, pi_target = 0.25"
881,sim_par_6,50,50,100,0.25,one_over_p,nrm,V,rbf,100,n_target=n_source,20,Gaussian,nrm_V_one_over_p_rbf,0.02656229161749831,"p = 20, sim_par_6, pi_target = 0.25"
926,sim_par_6,100,100,200,0.25,bootstrap_mse,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_bootstrap_mse_rbf,0.0026287434274121484,"p = 20, sim_par_6, pi_target = 0.25"
929,sim_par_6,100,100,200,0.25,bootstrap_mse,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_bootstrap_mse_rbf,0.0024563666132904633,"p = 20, sim_par_6, pi_target = 0.25"
932,sim_par_6,100,100,200,0.25,bootstrap_var,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_bootstrap_var_rbf,0.0024942354098542755,"p = 20, sim_par_6, pi_target = 0.25"
935,sim_par_6,100,100,200,0.25,bootstrap_var,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_bootstrap_var_rbf,0.0024037424548527054,"p = 20, sim_par_6, pi_target = 0.25"
938,sim_par_6,100,100,200,0.25,distance,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_distance_rbf,0.0027902508056335757,"p = 20, sim_par_6, pi_target = 0.25"
941,sim_par_6,100,100,200,0.25,distance,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_distance_rbf,0.002901030373688757,"p = 20, sim_par_6, pi_target = 0.25"
944,sim_par_6,100,100,200,0.25,grid,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_grid_rbf,0.002476852381756945,"p = 20, sim_par_6, pi_target = 0.25"
947,sim_par_6,100,100,200,0.25,grid,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_grid_rbf,0.0024074818914001897,"p = 20, sim_par_6, pi_target = 0.25"
950,sim_par_6,100,100,200,0.25,numerical,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_numerical_rbf,0.0024376366864971074,"p = 20, sim_par_6, pi_target = 0.25"
953,sim_par_6,100,100,200,0.25,numerical,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_numerical_rbf,0.005830738575499002,"p = 20, sim_par_6, pi_target = 0.25"
956,sim_par_6,100,100,200,0.25,one_over_p,ipr,U,rbf,200,n_target=n_source,20,Gaussian,ipr_U_one_over_p_rbf,0.0023888192025722354,"p = 20, sim_par_6, pi_target = 0.25"
959,sim_par_6,100,100,200,0.25,one_over_p,ipr,V,rbf,200,n_target=n_source,20,Gaussian,ipr_V_one_over_p_rbf,0.002520974612699524,"p = 20, sim_par_6, pi_target = 0.25"
962,sim_par_6,100,100,200,0.25,one_over_p,nrm,U,rbf,200,n_target=n_source,20,Gaussian,nrm_U_one_over_p_rbf,0.0029203838691498275,"p = 20, sim_par_6, pi_target = 0.25"
965,sim_par_6,100,100,200,0.25,one_over_p,nrm,V,rbf,200,n_target=n_source,20,Gaussian,nrm_V_one_over_p_rbf,0.010968015559826997,"p = 20, sim_par_6, pi_target = 0.25"
1010,sim_par_6,150,150,300,0.25,bootstrap_mse,ipr,U,rbf,300,n_target=n_source,20,Gaussian,ipr_U_bootstrap_mse_rbf,0.001510214893547943,"p = 20, sim_par_6, pi_target = 0.25"
1013,sim_par_6,150,150,300,0.25,bootstrap_mse,ipr,V,rbf,300,n_target=n_source,20,Gaussian,ipr_V_bootstrap_mse_rbf,0.0016246527670173982,"p = 20, sim_par_6, pi_target = 0.25"
1016,sim_par_6,150,150,300,0.25,bootstrap_var,ipr,U,rbf,300,n_target=n_source,20,Gaussian,ipr_U_bootstrap_var_rbf,0.0015830000123056263,"p = 20, sim_par_6, pi_target = 0.25"
1019,sim_par_6,150,150,300,0.25,bootstrap_var,ipr,V,rbf,300,n_target=n_source,20,Gaussian,ipr_V_bootstrap_var_rbf,0.0015903484029930652,"p = 20, sim_par_6, pi_target = 0.25"
1022,sim_par_6,150,150,300,0.25,distance,ipr,U,rbf,300,n_target=n_source,20,Gaussian,ipr_U_distance_rbf,0.001564254191100688,"p = 20, sim_par_6, pi_target = 0.25"
1025,sim_par_6,150,150,300,0.25,distance,ipr,V,rbf,300,n_target=n_source,20,Gaussian,ipr_V_distance_rbf,0.001627872074799035,"p = 20, sim_par_6, pi_target = 0.25"
1028,sim_par_6,150,150,300,0.25,grid,ipr,U,rbf,300,n_target=n_source,20,Gaussian,ipr_U_grid_rbf,0.001512886045397242,"p = 20, sim_par_6, pi_target = 0.25"
1031,sim_par_6,150,150,300,0.25,grid,ipr,V,rbf,300,n_target=n_source,20,Gaussian,ipr_V_grid_rbf,0.0015863895211927007,"p = 20, sim_par_6, pi_target = 0.25"
